WORK_ORDER,ACTUAL_DECISION,RF_PRED,XGB_PRED,LR_PRED,HYBRID_OPTIMIZATION_DECISION,MODEL1_COPQ_RISK_SCORE,MODEL2_CC_OVERLOAD_PENALTY,MODEL3_BATCH_FLOW_FACTOR,MODEL4_ASSIGNMENT_RISK_FACTOR,OR_DECISION,DETERMINISTIC_DECISION,ROBUST_DECISION,PROB_RF_Hurda,PROB_XGB_Hurda,PROB_LR_Hurda,ENSEMBLE_PROB_Hurda,PROB_RF_Islah,PROB_XGB_Islah,PROB_LR_Islah,ENSEMBLE_PROB_Islah,PROB_RF_Kabul(OGK),PROB_XGB_Kabul(OGK),PROB_LR_Kabul(OGK),ENSEMBLE_PROB_Kabul(OGK),PROB_RF_RTV,PROB_XGB_RTV,PROB_LR_RTV,ENSEMBLE_PROB_RTV,PROB_RF_RU,PROB_XGB_RU,PROB_LR_RU,ENSEMBLE_PROB_RU,qa_confidence,qa_copq,qa_error_score,qa_final_label,qa_flag_high_risk,qa_flag_inconsistent,qa_min_prob,qa_prob_ratio,qa_quartile_rank,qa_second_best_prob,qa_variance,ANOMALY_FLAG,ANOMALY_SCORE,CLUSTER_ID,CLUSTER_DISTANCE,DISTANCE_FROM_RESULT_MIDDLE_POINT,OUT_OF_LIMITS
647062,RTV,RTV,RTV,Hurda,Kabul(OGK),0.0,-0.0006204421079609127,-0.11704585121645039,0.9480055404801131,RTV,Hurda,RTV,0.09042426669193153,0.011419530420856285,0.21169926131274788,0.1045143528085119,0.18106036819055396,0.02936977754982769,0.1895852834559102,0.13333847639876395,0.0802200096613769,0.007783033053350478,0.21006572545675212,0.09935625605715982,0.47950103785378,0.9315560021963174,0.18193501681825092,0.5309973522894494,0.16879431760235766,0.019871656779648115,0.2067147129563389,0.13179356244611487,0.5309973522894494,19.38005295421101,2.0,RTV,0.0,1.0,0.09935625605715982,3.9823265319264727,1,0.13333847639876395,0.02758035921793308,0,-0.48254279017087714,2,0.9269874479296055,0.8576770596736863,1
724185,Hurda,Hurda,Hurda,Kabul(OGK),Kabul(OGK),0.0,-0.0011347207779076282,-0.03050640384827791,1.7203449675609301,Hurda,Hurda,Hurda,0.5417788785001771,0.9632104818637649,0.15731438286077892,0.5541012477415737,0.08828055173598963,0.009386569790744958,0.19634232765724716,0.09800314972799391,0.10672691427552634,0.009076686187155951,0.2517068658915255,0.12250348878473594,0.12626451872254937,0.005456378449692011,0.16458793633575108,0.09876961116933082,0.1369491367657576,0.01286988370864219,0.23004848725469743,0.12662250257636573,0.5541012477415737,18.917975045168525,2.0,Hurda,0.0,1.0,0.09800314972799391,4.376009291139989,2,0.12662250257636573,0.03148572182381017,0,0.4460904595513705,0,-0.8430446383528936,1.2413685106094323,1
706210,Islah,Islah,Islah,Islah,Kabul(OGK),0.0,-0.00018272778504750973,-0.1233472672869484,-0.7512239085175951,Islah,Hurda,Islah,0.14248572137573898,0.022081989198571364,0.18999606006448894,0.11818792354626644,0.6164364965632226,0.9665785766851355,0.26988472602262265,0.6176332664236602,0.09715738484517704,0.004670997955408934,0.19033567571186086,0.09738801950414894,0.043512649587283986,0.001032444620560022,0.15421616957830273,0.06625375459538224,0.10040774762857756,0.005635991540324172,0.195567368622725,0.10053703593054224,0.6176332664236602,17.647334671526796,0.0,Islah,0.0,0.0,0.06625375459538224,5.225857667106559,3,0.11818792354626644,0.04388418379999258,0,-1.0562291794400556,0,-1.0278825929549895,1.3786048931478845,1
531792,Islah,Islah,Islah,RTV,Kabul(OGK),0.0,0.0006628389249471929,-0.13998119133879955,1.948005540480113,Islah,Hurda,Islah,0.08374862829113677,0.00809256126512423,0.11781280386833796,0.06988466447486631,0.5017280216922839,0.950625831250265,0.18259514641702573,0.5449829997865249,0.16193086586329397,0.015377220639968719,0.24568639728569092,0.14099816126298453,0.12759207092277267,0.01337920764100893,0.2685040112226845,0.13649176326215537,0.12500041323051284,0.012525179203633155,0.18540164120626085,0.10764241121346896,0.5449829997865249,19.1003400042695,3.5,Islah,1.0,1.0,0.06988466447486631,3.865178062641844,1,0.14099816126298453,0.030397541598977673,1,-3.3308135127505865,1,2.1722805658401816,-1.1426522667394745,1
475990,Hurda,Hurda,Islah,Islah,Kabul(OGK),0.0,-0.00034188408095389683,-0.05158683136921052,1.7203449675609301,Islah,Hurda,Islah,0.27002158862795483,0.3179555735620354,0.16420641773299208,0.25072785997432745,0.26891502369565273,0.35705076550815695,0.257017228719581,0.29432767264113024,0.13048264860100298,0.03358917207602162,0.21291540106641257,0.12566240724781239,0.09304813051120321,0.011334103183797184,0.1699098937591257,0.09143070915137537,0.23753260856418634,0.2800703856699888,0.19595105872188862,0.2378513509853546,0.29432767264113024,24.113446547177393,3.5,Islah,1.0,1.0,0.09143070915137537,1.1738929717314506,0,0.25072785997432745,0.006043423797289412,0,0.15205032895519244,0,-0.6783747591725758,1.5477176970583488,1
216210,Hurda,Hurda,Hurda,Islah,Kabul(OGK),0.0,-0.0008409787157317464,-0.15544619763891077,-1.1875224965512008,Hurda,Hurda,Hurda,0.4802754425992347,0.9462523445977408,0.19553731780059355,0.540688368332523,0.1138250448928469,0.01429573906913286,0.26274265443019834,0.13028781279739268,0.15910509062449446,0.014116211730679474,0.19217546540059757,0.12179892258525717,0.10103045965109453,0.012118436209686835,0.141415370297744,0.08485475538617511,0.14576396223232924,0.01321726839276004,0.20812919207086658,0.12237014089865195,0.540688368332523,19.18623263334954,2.0,Hurda,0.0,1.0,0.08485475538617511,4.149953527682086,1,0.13028781279739268,0.02926571685034951,0,-0.1595655142207883,0,-0.5288063045171809,1.1200703387569861,1
423178,RU,RU,RU,Islah,Kabul(OGK),0.0,0.0019139113984061886,-0.06072300164563724,-0.05367456994151047,RU,Hurda,RU,0.107608406783024,0.009024140994960383,0.2387514083870087,0.11846131872166436,0.09985387217103463,0.005835223243651353,0.2822689872970547,0.12931936090391355,0.17600614066399284,0.026047426164113614,0.18211709002551021,0.12805688561787223,0.08653550955819314,0.0042776216902418686,0.13439596286648636,0.07506969803830713,0.5299960708237554,0.9548155879070328,0.16246655142394004,0.5490927367182428,0.5490927367182428,19.018145265635145,2.0,RU,0.0,1.0,0.07506969803830713,4.246021113004323,2,0.12931936090391355,0.030858688034462657,0,0.9760586772149519,0,-1.4604030353408373,0.9910547175197371,1
214164,Kabul(OGK),Kabul(OGK),Kabul(OGK),RTV,Kabul(OGK),0.0,-0.0009380185041291358,-0.11256900171247387,-0.7512239085175951,Kabul(OGK),Hurda,Kabul(OGK),0.11375899987509568,0.018511773449472597,0.12433017587671688,0.08553364973376172,0.08561566749778877,0.006889627103360655,0.19047426211094096,0.09432651890403014,0.4907732062647241,0.9385874578977133,0.14925967253421427,0.5262067788988839,0.18850451143449473,0.019691252475780126,0.3045662786914548,0.1709206808672432,0.12134761492789685,0.016319889073673318,0.2313696107866731,0.12301237159608108,0.5262067788988839,1.9475864422022322,2.0,Kabul(OGK),0.0,1.0,0.08553364973376172,3.0786606759868747,1,0.1709206808672432,0.02749059885565668,0,0.8998130815805834,1,1.2129388538966703,-0.7034287343609074,1
446264,Kabul(OGK),Kabul(OGK),Kabul(OGK),RU,Kabul(OGK),0.0,-0.0010447208603612584,-0.13839604382372978,-0.7512239085175951,Kabul(OGK),Hurda,Kabul(OGK),0.10257731644718766,0.01676439129952728,0.218144327688245,0.11249534514498664,0.12056659156354856,0.022564852725813808,0.19568523152273098,0.11293889193736445,0.4878666239842751,0.9330852675549397,0.12610665002050148,0.5156861805199054,0.18809550466041325,0.021932643019249232,0.22851222770180873,0.14618012512715708,0.10089396334457551,0.005652845400469983,0.23155156306671387,0.11269945727058646,0.5156861805199054,1.968627638960189,2.0,Kabul(OGK),0.0,1.0,0.11249534514498664,3.527744829000028,1,0.14618012512715708,0.025082485884362776,0,-1.1806556799957093,2,-0.6990882714800687,0.15287260607461825,1
232032,Kabul(OGK),Kabul(OGK),Kabul(OGK),Islah,Kabul(OGK),0.0,0.002589324890054022,-0.15872213960104584,1.7203449675609301,Kabul(OGK),Hurda,Kabul(OGK),0.0918769500712448,0.0068095635979759745,0.2418754342487702,0.11352064930599699,0.1049666308024,0.012801485553432251,0.30754395925122024,0.1417706918690175,0.5855975649696356,0.95880666520282,0.18246600727429504,0.5756234124822501,0.10872852404881678,0.015124694005925478,0.16440137252179396,0.09608486352551208,0.10883033010790281,0.006457591639846291,0.10371322670392054,0.07300038281722321,0.5756234124822501,1.8487531750354997,2.0,Kabul(OGK),0.0,1.0,0.07300038281722321,4.060242670001716,3,0.1417706918690175,0.03577790735595264,0,1.2100181506674368,0,-1.6785919337101431,0.9573328191209243,1
568915,RU,RU,RU,Hurda,Kabul(OGK),0.0,0.0006987284626190581,-0.1497788484617055,-0.7512239085175951,RU,Hurda,RU,0.09895489784148809,0.012878952188074062,0.25450923037329454,0.12211436013428556,0.1849845531743905,0.02943246170601449,0.1340882945210255,0.11616843646714349,0.1442369190494968,0.01210802945937879,0.21252134886153912,0.12295543245680489,0.12554768387202422,0.016572992785657027,0.19469320025750186,0.11227129230506104,0.4462759460626005,0.9290075638608757,0.20418792598663904,0.5264904786367051,0.5264904786367051,19.470190427265898,2.0,RU,0.0,1.0,0.11227129230506104,4.281961911863186,1,0.12295543245680489,0.026664425624764378,0,-0.3134241802969084,1,0.13256652028765384,-1.1002062951230582,1
363396,RU,Islah,Islah,Hurda,Kabul(OGK),0.0,0.0013634211051931167,-0.07800549902028237,-1.1875224965512008,Islah,Hurda,Islah,0.19997201846171295,0.018174033459679873,0.24819403313867336,0.15544669502002206,0.278084553573456,0.7377476630362412,0.22197002642050825,0.4126007476767351,0.13818700236105547,0.024985633581065852,0.180074361397378,0.1144156657798331,0.12980223466271196,0.011898924496872052,0.13227051577811166,0.09132389164589856,0.25395419094106364,0.207193745426141,0.21749106326532874,0.22621299987751112,0.4126007476767351,21.7479850464653,2.0,Islah,0.0,1.0,0.09132389164589856,1.823947995473949,0,0.22621299987751112,0.013401274210165149,0,1.6269874459694504,2,-2.1242509554502913,-0.027648601274250395,1
709004,RTV,RTV,RTV,Hurda,Kabul(OGK),0.0,0.002002116839068965,-0.1576528986742868,-0.668619663173431,RTV,Hurda,RTV,0.14376186823584997,0.016873415229523816,0.2502139530149401,0.13694974549343797,0.17640523348450812,0.012520544917386543,0.19252352407875414,0.1271497674935496,0.0820236695758423,0.005122099902886806,0.18751931097196206,0.09155502681689705,0.5142818351709371,0.9539442471854117,0.22379398922926613,0.5640066905285384,0.08352739353286255,0.01153969276479115,0.1459492227050776,0.0803387696675771,0.5640066905285384,18.719866189429233,2.0,RTV,0.0,1.0,0.0803387696675771,4.118347854509617,2,0.13694974549343797,0.033572496794495664,0,-1.9442496460972474,1,-0.8450228444644464,-1.3592441614303568,1
248731,Kabul(OGK),Kabul(OGK),Kabul(OGK),Kabul(OGK),Kabul(OGK),0.0,-6.544261642496541e-05,0.20178369171892194,0.9480055404801131,Kabul(OGK),Hurda,Kabul(OGK),0.14120363289399498,0.01626111112711951,0.17717467641918414,0.11154647348009954,0.14141915110175587,0.0355968457439638,0.2329098833807497,0.1366419600754898,0.4889146040239823,0.933560682076703,0.2380962541057921,0.5535238467354925,0.10073085695934385,0.008495061231094126,0.15712483038167321,0.08878358285737038,0.12773175502092315,0.0060862998211195785,0.19469435571260102,0.10950413685154792,0.5535238467354925,1.892952306529015,1.0,Kabul(OGK),0.0,0.0,0.08878358285737038,4.050906810980247,2,0.1366419600754898,0.03147519409531386,0,1.7101787338488639,2,-2.7995727938883883,0.14163197327501398,1
380785,RTV,Islah,Islah,Hurda,Kabul(OGK),0.0,0.0020227303171163956,-0.11740925875019131,2.72034496756093,Islah,Hurda,Islah,0.23235172907218662,0.07492032800637857,0.31873702152847655,0.20866969286901393,0.2690007890796739,0.775421694907618,0.2207768720848289,0.42173311869070695,0.226883928453689,0.0976576825123923,0.15116324871943848,0.15856828656183994,0.11304522278187548,0.02813076844334314,0.1855961019907453,0.10892403107198796,0.15871833061257504,0.023869526130267955,0.12372675567651059,0.1021048708064512,0.42173311869070695,21.565337626185862,3.5,Islah,1.0,1.0,0.1021048708064512,2.021055922842792,0,0.20866969286901393,0.013767122962633962,1,-2.6290659807352745,1,0.3587606417732457,-0.7183603212141131,1
147299,Islah,Islah,Islah,Hurda,Kabul(OGK),0.0,0.0006329309768873052,-0.05566133805521665,-0.05367456994151047,Islah,Hurda,Islah,0.10745270397377107,0.005778067869036981,0.26963246383399614,0.12762107855893473,0.4938073840605431,0.9382282100424625,0.16293341734574004,0.5316563371495818,0.1436155679563324,0.01981842001511125,0.15959069747680935,0.10767489514941768,0.06452846712372377,0.004101974977502063,0.18291739841530183,0.0838492801721759,0.19059587688562976,0.03207332709588718,0.22492602292815253,0.1491984089698898,0.5316563371495818,19.366873257008365,2.0,Islah,0.0,1.0,0.0838492801721759,3.563418275169925,1,0.1491984089698898,0.027966070118766458,0,-0.43547262992201247,2,1.2173875430468577,0.9123702879225071,1
430769,RU,RU,RU,RU,Kabul(OGK),0.0,4.940390412500344e-05,-0.1340574103059453,-0.05367456994151047,RU,Hurda,RU,0.08894716843142804,0.004203873426134155,0.1345979963215624,0.0759163460597082,0.15022934541071817,0.030247148115713756,0.1966284703841032,0.12570165463684504,0.16064463857007702,0.020454161464980115,0.17850854031631136,0.11986911345045616,0.1027370564102663,0.007522932253521872,0.24423152845466642,0.11816383903948487,0.4974417911775105,0.9375718847396501,0.24603346452335664,0.5603490468135057,0.5603490468135057,18.793019063729886,1.0,RU,0.0,0.0,0.0759163460597082,4.457769855395833,2,0.12570165463684504,0.032777309811650016,0,1.4394844983503214,2,-0.5886846205846331,0.1411286613586138,1
428366,Hurda,Hurda,Hurda,Kabul(OGK),Kabul(OGK),0.0,-0.0009745522129899832,-0.019444970726030287,0.9480055404801131,Hurda,Hurda,Hurda,0.6031277388893177,0.9728410275699045,0.18422078137472556,0.5867298492779827,0.1327217450415455,0.009400218755845693,0.16464903353530708,0.10225699911089942,0.075294705567371,0.006652632749904147,0.2544854862503071,0.11214427485586075,0.09183745817255619,0.004736855641546654,0.1804387589100204,0.09233769090804107,0.09701835232920956,0.006369265282798958,0.21620593992963988,0.10653118584721614,0.5867298492779827,18.265403014440345,2.0,Hurda,0.0,1.0,0.09233769090804107,5.231919775058581,3,0.11214427485586075,0.03743197820082412,0,1.5829616733440315,2,0.30273382860451176,-0.1875340200507112,1
682128,Hurda,Hurda,Hurda,Kabul(OGK),Kabul(OGK),0.0,-0.0008940768265949931,-0.15780237854961288,-0.668619663173431,Hurda,Hurda,Hurda,0.4607092922330996,0.9518808372325328,0.17076954469681674,0.5277865580541498,0.11654359399899605,0.006245656174883788,0.1401804888954296,0.08765657968976981,0.12627056766733782,0.01258724229671427,0.278931908939053,0.13926323963436837,0.11570460515309505,0.02011777945360887,0.19614725008063724,0.1106565448957804,0.18077194094747145,0.009168484842260228,0.21397080738806346,0.13463707772593173,0.5277865580541498,19.444268838917004,2.0,Hurda,0.0,1.0,0.08765657968976981,3.7898483436105477,1,0.13926323963436837,0.027201718073173058,0,-0.016312680708063347,1,-1.089741095446654,-0.7869785124833392,1
631772,Hurda,Hurda,Hurda,RTV,Kabul(OGK),0.0,1.3422341997569293e-05,-0.14942847809083873,-0.7512239085175951,Hurda,Hurda,Hurda,0.554695295622296,0.938990328164429,0.21702117969595283,0.5702356011608927,0.12634778751876372,0.00809505703636647,0.18013772274835022,0.10486018910116013,0.10198683488836703,0.022879534279389588,0.12176581996660149,0.0822107297114527,0.10607902190400723,0.009945798085946894,0.27845517147124904,0.1314933304870677,0.11089106006656607,0.020089282433868136,0.20262010611784634,0.11120014953942685,0.5702356011608927,18.595287976782146,2.0,Hurda,0.0,1.0,0.0822107297114527,4.336612351734257,2,0.1314933304870677,0.03451577467790347,0,-0.5957218782302848,2,0.08893498772588097,-0.11153392067428229,1
569192,RU,RU,RU,RTV,Kabul(OGK),0.0,0.0009883754365221245,-0.15446935690388958,-0.7512239085175951,RU,Hurda,RU,0.09060350115886917,0.014525950824182798,0.23508801716157435,0.11340582304820877,0.15343466450941215,0.011469109670156888,0.17349245414054026,0.11279874277336976,0.10946769684820291,0.002058896126490157,0.1764550075916309,0.09599386685544133,0.13904677340008093,0.013478621715681111,0.2411456134230216,0.13122366951292788,0.5074473640834348,0.9584674216634891,0.17381890768323283,0.5465778978100523,0.5465778978100523,19.068442043798953,2.0,RU,0.0,1.0,0.09599386685544133,4.165238632929745,1,0.13122366951292788,0.03015326187224975,0,-0.5934753307647983,1,0.9022401398317142,-1.7476331902525046,1
617525,Kabul(OGK),Kabul(OGK),Kabul(OGK),RTV,Kabul(OGK),0.0,0.0008940503695640172,-0.12510252767202754,-1.1875224965512008,Kabul(OGK),Hurda,Kabul(OGK),0.13729753705079195,0.02646593869067545,0.23518167572869808,0.13298171715672183,0.12803669466025575,0.01302402991025285,0.13616320874647694,0.09240797777232851,0.4303014746012525,0.9386038012078818,0.15085778334181943,0.5065876863836513,0.1787065302831408,0.015304424559943929,0.2594109690844145,0.1511406413091664,0.12565776340455895,0.00660180563124602,0.218386363098591,0.116881977378132,0.5065876863836513,1.9868246272326975,2.0,Kabul(OGK),0.0,1.0,0.09240797777232851,3.3517635097723226,0,0.1511406413091664,0.023871869108126074,0,0.4847551340906637,2,0.02282170832039127,-0.46922092259601833,1
847452,RTV,RTV,RTV,Kabul(OGK),Kabul(OGK),0.0,-0.0010723281970319238,-0.1590784937815634,-0.668619663173431,RTV,Hurda,RTV,0.09212905380554162,0.006917138976925498,0.2083845741864885,0.10247692232298522,0.12997588887372252,0.02644297817072055,0.20679851673681904,0.1210724612604207,0.3011747246736301,0.0330121014395153,0.30568275822559476,0.21328986144624673,0.38489559314269506,0.9237945008570929,0.11342724200086413,0.47403911200021737,0.09182473950441078,0.009833280555745692,0.16570690885023368,0.08912164297013005,0.47403911200021737,20.51921775999565,2.0,RTV,0.0,1.0,0.08912164297013005,2.2225112285502826,0,0.21328986144624673,0.020661674486371257,0,1.2094956003643664,0,-1.4153172650586705,0.9293151224413135,1
569484,Hurda,Kabul(OGK),Kabul(OGK),Kabul(OGK),Kabul(OGK),0.0,-4.292365699441127e-06,-0.0953949516710403,0.9480055404801131,Kabul(OGK),Hurda,Kabul(OGK),0.2134562539325693,0.14464090899229895,0.16328604975287744,0.17379440422591522,0.14326928199480674,0.0631171098269253,0.2188578668132512,0.14174808621166107,0.3222982275424423,0.5836477334019516,0.2506843637224885,0.38554344155562753,0.10043291262198555,0.013170523691647907,0.16099137450858206,0.09153160360740516,0.22054332390819617,0.19542372408717615,0.20618034520280082,0.20738246439939104,0.38554344155562753,2.228913116888745,2.5,Kabul(OGK),1.0,0.0,0.09153160360740516,1.859093740988255,0,0.20738246439939104,0.010065256242154947,0,1.7106383965078678,2,-1.7332963673821753,0.34346005175149075,1
694813,Hurda,RU,RU,RU,Kabul(OGK),0.0,0.00020699578428671952,0.0864623676784681,-0.7512239085175951,RU,Hurda,RU,0.1911247176817935,0.35551930566517365,0.2189776799887344,0.25520723444523385,0.1887523654049951,0.14965910179424133,0.17189119301586153,0.170100886738366,0.23148651406002493,0.06780579149498708,0.12870777586668378,0.14266669380723193,0.09926430193845448,0.013167090187327915,0.2238067837784063,0.1120793919680629,0.28937210091473203,0.41384871085827,0.256616567350314,0.3199457930411054,0.3199457930411054,23.601084139177892,2.5,RU,1.0,0.0,0.1120793919680629,1.2536705463565692,0,0.25520723444523385,0.005869186058576388,0,0.547345332295277,2,0.6873102047575094,0.7898977215984605,1
721942,Kabul(OGK),Kabul(OGK),Islah,Hurda,Kabul(OGK),0.0,0.001926012614313497,-0.14069529533528297,-0.05367456994151047,Islah,Hurda,Islah,0.1643782786892767,0.11429821976623844,0.2747348874504812,0.18447046196866546,0.24905308287832004,0.38759265288469286,0.19579996482984194,0.27748190019761826,0.2532524410038756,0.15065569050335134,0.17919913577064245,0.19436908909262315,0.1445357355096265,0.031220539297660832,0.22080858585440272,0.13218828688723003,0.18878046191890122,0.3162328975480565,0.12945742609463168,0.21149026185386313,0.27748190019761826,24.450361996047633,3.5,Islah,1.0,1.0,0.13218828688723003,1.3120315695166826,0,0.21149026185386313,0.0022013546240212236,0,-0.415210535496239,2,0.03217402592507837,0.02704462697457041,1
293853,Hurda,Hurda,Hurda,Hurda,Kabul(OGK),0.0,0.001049111577197589,-0.15064919784182057,-0.668619663173431,Hurda,Hurda,Hurda,0.5392897548942558,0.9579671129510392,0.22215282181244808,0.5731365632192477,0.14009218501362017,0.007183639895172651,0.15961808158188975,0.10229796883022753,0.07843432104120775,0.0032565443035988094,0.21638825865345068,0.09935970799941908,0.18557065969386316,0.03046674311209543,0.21959583330492732,0.14521107870362862,0.056613079357053134,0.0011259597380938655,0.18224500464728421,0.07999468124747706,0.5731365632192477,18.537268735615047,1.0,Hurda,0.0,0.0,0.07999468124747706,3.9469203612831905,2,0.14521107870362862,0.03526163050108952,0,0.011429578566170608,1,-0.14589128686216674,-1.1971777243494952,1
899288,RU,RU,RU,Kabul(OGK),Kabul(OGK),0.0,-0.00026329519589806885,-0.07845470809366924,-0.668619663173431,RU,Hurda,RU,0.130433326015132,0.022825142623765126,0.236063477163466,0.12977398193412104,0.1486060868810554,0.010828701900266505,0.168057041508948,0.10916394343008996,0.13456607119285113,0.02544968231152388,0.23664755379295904,0.1322211024324447,0.09520208321025161,0.012975346442036477,0.16268283870929456,0.09028675612052756,0.49119243270070995,0.927921126722408,0.19654908882533242,0.5385542160828168,0.5385542160828168,19.228915678343665,2.0,RU,0.0,1.0,0.09028675612052756,4.073133608593066,1,0.1322211024324447,0.028886562970408293,0,0.8357658458123552,2,0.03725436686635378,0.1240160562010073,1
391805,Hurda,Hurda,Hurda,Hurda,Kabul(OGK),0.0,0.001215031670588289,0.38245376604896625,-1.1875224965512008,Hurda,Hurda,Hurda,0.6326657363992759,0.9600308935710382,0.31710802834562146,0.6366015527719786,0.09550672120253857,0.03044269357477818,0.25777976758328247,0.12790972745353307,0.07614654984905134,0.005450253728230611,0.1354743609608661,0.07235705484604936,0.07227934147160128,0.0016450980572050489,0.14321019355647957,0.07237821102842863,0.12340165107753298,0.002431061068747913,0.14642764955375043,0.09075345390001044,0.6366015527719786,17.26796894456043,0.0,Hurda,0.0,0.0,0.07235705484604936,4.976959653074412,3,0.12790972745353307,0.04806655471627652,0,0.3628948410704571,0,-0.649953264821313,1.2313022722814284,1
532477,RU,RU,RU,Kabul(OGK),Kabul(OGK),0.0,-0.00020389340982835335,-0.15841297545806515,0.9480055404801131,RU,Hurda,RU,0.12437822600074305,0.0067426222721901,0.22053076780492542,0.11721720535928619,0.17083827201552051,0.023335097477159495,0.20028308249702137,0.13148548399656712,0.14990605475176597,0.012747522508829249,0.2561173500332531,0.13959030909794942,0.15827355103117577,0.007475291417086593,0.15455793884506688,0.10676892709777641,0.3966038962007947,0.9496994663247346,0.16851086081973332,0.5049380744484209,0.5049380744484209,19.901238511031583,2.0,RU,0.0,1.0,0.10676892709777641,3.617286025880993,0,0.13959030909794942,0.02337516458988059,0,1.2329459037392865,2,-0.8748737534662065,0.040466278078575516,1
929471,Hurda,Hurda,Hurda,Hurda,Kabul(OGK),0.0,0.0007432222868866142,-0.14647467073723003,0.9480055404801131,Hurda,Hurda,Hurda,0.31437401797199727,0.6003447608929146,0.2912309708887181,0.4019832499178766,0.1266586812307504,0.01032522758521922,0.19589473423144488,0.1109595476824715,0.25495365610585075,0.23779035462446485,0.2530039307755789,0.24858264716863152,0.16280708726648124,0.12166939347198939,0.12612817197796408,0.13686821757214493,0.1412065574249205,0.02987026342541199,0.133742192126294,0.1016063376588755,0.4019832499178766,21.96033500164247,1.0,Hurda,0.0,0.0,0.1016063376588755,1.617101010454613,0,0.24858264716863152,0.01295052874872529,0,0.716154093116859,0,-0.8721111594760232,1.598384429975968,1
165365,RTV,Kabul(OGK),RU,Kabul(OGK),Kabul(OGK),0.0,0.0010283600624668052,-0.1582412971644239,0.9480055404801131,RU,Hurda,RU,0.190578249276649,0.10374597779957297,0.20181857498090974,0.16538093401904388,0.175367587736629,0.17019174295623163,0.18463098007746856,0.17673010359010974,0.24901053687743535,0.23558368313528405,0.2535814735481015,0.24605856452027364,0.20533606217274303,0.027825186751495843,0.1834775747812407,0.13887960790182652,0.1797075639365437,0.4626534093574155,0.17649139661227958,0.2729507899687463,0.2729507899687463,24.540984200625076,3.5,RU,1.0,1.0,0.13887960790182652,1.1092919707993212,0,0.24605856452027364,0.002583775852257525,0,1.0856376796261427,2,0.7197669193175884,0.6536679628928087,1
344254,Islah,RTV,RTV,RTV,Kabul(OGK),0.0,-0.0009985705958934622,-0.03594009029429429,0.331380336826569,RTV,Hurda,RTV,0.17787692300466826,0.14113206407371498,0.1267743377325873,0.14859444160365684,0.22368741779069257,0.150442906119677,0.17065744170910183,0.18159592187315712,0.1366181345874587,0.031439365596142105,0.17478372777777662,0.11428040932045913,0.29670758106596423,0.5834766930664841,0.2904514870579351,0.3902119203967945,0.1651099435512163,0.0935089711439818,0.23733300572259922,0.16531730680593246,0.3902119203967945,22.195761592064112,2.5,RTV,1.0,0.0,0.11428040932045913,2.1487923097158177,0,0.18159592187315712,0.009542510724047423,1,-2.335446267974043,2,0.6306150973645243,-0.607631699606071,1
927099,Islah,Islah,Islah,Hurda,Kabul(OGK),0.0,-0.0003298288772743729,-0.029562135167110426,-1.1875224965512008,Islah,Hurda,Islah,0.18960407093982495,0.013209711151308657,0.2621009405109448,0.1549715742006928,0.5147183888067872,0.9612561617212556,0.23405492258678692,0.57000982437161,0.08468736425929962,0.006831567885202719,0.1783733260106062,0.08996408605170285,0.07610004404639445,0.003625772726278985,0.13911108173651487,0.0729456328363961,0.13489013194769378,0.015076786515954014,0.18635972915514723,0.11210888253959835,0.57000982437161,18.5998035125678,2.0,Islah,0.0,1.0,0.0729456328363961,3.67815728343464,2,0.1549715742006928,0.03498207847273848,0,0.6069275844996336,0,0.05870530063789805,1.059337367511363,1
129269,RTV,RTV,RTV,Hurda,Kabul(OGK),0.0,0.0008186823404531001,-0.12920842247756428,-0.668619663173431,RTV,Hurda,RTV,0.10201596027667408,0.0049105471124865204,0.220519634952641,0.10914871411393386,0.09880359973394011,0.010049043798946156,0.204125037945206,0.10432589382603075,0.11243791521516923,0.013466484368102247,0.17376824646969596,0.09989088201765582,0.5355866314618357,0.956250991357921,0.20380017784956678,0.5652126002231078,0.1511558933123809,0.015322933362544078,0.19778690278289018,0.12142190981927174,0.5652126002231078,18.695747995537843,2.0,RTV,0.0,1.0,0.09989088201765582,4.654947373702064,2,0.12142190981927174,0.033396817172143364,0,0.48840380286897334,2,0.28919223371776553,-0.30967104509715765,1
236471,RU,RU,RU,Kabul(OGK),Kabul(OGK),0.0,-0.0004314238762224222,-0.15703840712472011,0.9480055404801131,RU,Hurda,RU,0.0864521615487458,0.0040250204829258476,0.16139603834288374,0.0839577401248518,0.15633671931769355,0.015015272781601004,0.1990484997449466,0.12346683061474706,0.08549447361624465,0.004507445558155638,0.24675701812593426,0.11225297910011152,0.13486413733578814,0.016584939621405188,0.23545511274650857,0.1289680632345673,0.5368525081815277,0.9598673215559124,0.15734333103972684,0.5513543869257224,0.5513543869257224,18.972912261485554,2.0,RU,0.0,1.0,0.0839577401248518,4.275123415034296,2,0.1289680632345673,0.03110362260449747,0,0.6722216112507157,2,-0.019630011114635932,0.6823567421276197,1
